model,acc,prec,rec,f1,bal_acc,loss,hidden,layers,lr,batch_size,flag,step_size,m,train_time,test_time
ginjk,0.8335266821345707,0.8345964194280758,0.8335266821345707,0.8333850405969562,0.8335809646856159,0.41525462551556724,32,4,0.001,32,False,-1,-1,83.77085489034653,0.09517049789428711
ginjk,0.904292343387471,0.9054950986034704,0.904292343387471,0.904222800515246,0.90426894918174,0.29833550298296935,32,4,0.001,16,False,-1,-1,132.30264616012573,0.09411728382110596
ginjk,0.9129930394431555,0.9164385176748321,0.9129930394431555,0.9126986517532718,0.9129387381567613,0.3040141997439679,32,4,0.001,8,False,-1,-1,153.5048913359642,0.09491944313049316
ginjk,0.8468677494199537,0.8492949614394849,0.8468677494199537,0.8464905748512349,0.8467834840654609,0.39862404705355864,32,5,0.001,64,False,-1,-1,76.28471618890762,0.11392748355865479
ginjk,0.8955916473317866,0.8989925548051194,0.8955916473317866,0.8953258843281624,0.8955318690783807,0.32794593404243827,32,5,0.001,32,False,-1,-1,113.28092348575592,0.12519091367721558
ginjk,0.9292343387470997,0.9296449814269397,0.9292343387470997,0.9292169150331744,0.9292339577950044,0.21279534538494738,32,5,0.001,16,False,-1,-1,149.9574516415596,0.11148697137832642
ginjk,0.9066125290023201,0.9085293417671281,0.9066125290023201,0.9064675832801614,0.906538006029285,0.270880311697272,32,5,0.001,8,False,-1,-1,124.32794451713562,0.10533344745635986
ginjk,0.8509280742459396,0.8524072741851844,0.8509280742459396,0.8508037887986294,0.8508640180878553,0.37383580525036203,32,6,0.001,64,False,-1,-1,80.44737988710403,0.1310604214668274
ginjk,0.9176334106728539,0.9181346703655842,0.9176334106728539,0.9175994554159359,0.9176033591731266,0.24348286419173407,32,6,0.001,32,False,-1,-1,140.17944610118866,0.13448446989059448
ginjk,0.910092807424594,0.9113818896009145,0.910092807424594,0.910007975809073,0.910077519379845,0.28719721782494445,32,6,0.001,16,False,-1,-1,116.12512791156769,0.1291700005531311
ginjk,0.947215777262181,0.9475816455962724,0.947215777262181,0.9472049630214388,0.9471926141257537,0.19050970844699724,32,6,0.001,8,False,-1,-1,220.37321412563324,0.12995582818984985
ginjk,0.9089327146171694,0.9108230290603895,0.9089327146171694,0.9088156387306481,0.908885120585702,0.2837667047994734,32,7,0.001,64,False,-1,-1,116.8961136341095,0.15931129455566406
ginjk,0.9199535962877029,0.9210906217228905,0.9199535962877029,0.9198928419033046,0.9199074074074074,0.246145523254805,32,7,0.001,32,False,-1,-1,151.88226330280304,0.15915578603744507
ginjk,0.9240139211136891,0.9251117654210774,0.9240139211136891,0.9239476213778332,0.9239637166236003,0.24968917973624788,32,7,0.001,16,False,-1,-1,130.5091257095337,0.1555246114730835
ginjk,0.9321345707656612,0.9332127532138887,0.9321345707656612,0.9320808499591413,0.9320871016365202,0.230335773645172,32,7,0.001,8,False,-1,-1,147.09682112932205,0.1535061001777649
ginjk,0.7836426914153132,0.788058736370744,0.7836426914153132,0.7827460003868789,0.7836159560723515,0.4991016056898575,128,4,0.001,64,False,-1,-1,79.90505111217499,0.14402514696121216
ginjk,0.7998839907192576,0.8071702453309648,0.7998839907192576,0.7985300342463442,0.7997954349698536,0.4431529215206403,128,4,0.001,32,False,-1,-1,66.92799639701843,0.14352506399154663
ginjk,0.8764501160092808,0.8817115348885382,0.8764501160092808,0.8758344883616789,0.8763323643410852,0.32539320959257967,128,4,0.001,16,False,-1,-1,157.96021229028702,0.1433899998664856
ginjk,0.9164733178654292,0.917310202113209,0.9164733178654292,0.9164222416525006,0.9164890180878553,0.2539114065699521,128,4,0.001,8,False,-1,-1,208.65005522966385,0.13807427883148193
ginjk,0.8474477958236659,0.8524277127752142,0.8474477958236659,0.8466716106900636,0.8473137381567614,0.3906813722423638,128,5,0.001,64,False,-1,-1,136.43156111240387,0.181462824344635
ginjk,0.8747099767981439,0.8749411374319027,0.8747099767981439,0.8746754756915045,0.8746823858742463,0.33939445543420566,128,5,0.001,32,False,-1,-1,157.26485973596573,0.1826527714729309
