model,acc,prec,rec,f1,bal_acc,loss,hidden,layers,lr,batch_size,flag,step_size,m,train_time,test_time
rgin,0.9634570765661253,0.9635371636777582,0.9634570765661253,0.9634545907627015,0.963442075796727,0.20522509545753354,64,4,0.001,32,False,-1,-1,138.97251218557358,0.20865947008132935
rgin,0.9599767981438515,0.9602948923663639,0.9599767981438515,0.9599661129961987,0.9599537037037036,0.20560313423062632,64,4,0.001,16,False,-1,-1,129.17524379491806,0.21005260944366455
rgin,0.95707656612529,0.9575736528350103,0.95707656612529,0.9570583814079834,0.9570494186046511,0.19484094021249812,64,4,0.001,8,False,-1,-1,167.0754039287567,0.21227812767028809
rgin,0.9582366589327146,0.958487015009745,0.9582366589327146,0.958230012822169,0.9582095176571921,0.17826732037169749,64,5,0.001,64,False,-1,-1,237.65587490797043,0.24631500244140625
rgin,0.9582366589327146,0.9585162641125822,0.9582366589327146,0.9582278496850506,0.9582149009474592,0.18408682709883925,64,5,0.001,32,False,-1,-1,166.6313437819481,0.2430371642112732
rgin,0.95707656612529,0.9577317979755161,0.95707656612529,0.9570572869624829,0.9570440353143841,0.19741138706541253,64,5,0.001,16,False,-1,-1,144.55788904428482,0.24365884065628052
rgin,0.9640371229698376,0.9642095404377203,0.9640371229698376,0.9640343115051113,0.9640288544358311,0.1712770368304242,64,5,0.001,8,False,-1,-1,185.50128889083862,0.24460303783416748
rgin,0.9646171693735499,0.9651203943648599,0.9646171693735499,0.9646054326269029,0.9645833333333333,0.17001343741575406,64,6,0.001,64,False,-1,-1,279.46377551555634,0.2971888780593872
rgin,0.9588167053364269,0.9590223585836773,0.9588167053364269,0.9588103713081196,0.9587936046511629,0.17507734714322257,64,6,0.001,32,False,-1,-1,174.81532484292984,0.2902325987815857
rgin,0.9611368909512762,0.9613449587629704,0.9611368909512762,0.9611329494197725,0.961132644272179,0.17781628216584397,64,6,0.001,16,False,-1,-1,200.67237466573715,0.2867891192436218
rgin,0.962877030162413,0.9630714180667171,0.962877030162413,0.9628727202331963,0.9628552971576227,0.17521592387022006,64,6,0.001,8,False,-1,-1,222.2957934141159,0.28953033685684204
rgin,0.9617169373549883,0.9618794523736064,0.9617169373549883,0.9617127213007737,0.9616951981050819,0.15773626030563204,64,7,0.001,64,False,-1,-1,259.3573359847069,0.3358485698699951
rgin,0.9593967517401393,0.9596635041432969,0.9593967517401393,0.9593888046523278,0.9593750000000001,0.17096002435899424,64,7,0.001,32,False,-1,-1,234.13712912797928,0.34226012229919434
rgin,0.9559164733178654,0.9561618703625969,0.9559164733178654,0.9559099581116581,0.9558920111972438,0.17230777172134054,64,7,0.001,16,False,-1,-1,183.26556831598282,0.31928300857543945
rgin,0.9675174013921114,0.9677002216169017,0.9675174013921114,0.9675116035864915,0.9675091515934539,0.16293640456971628,64,7,0.001,8,False,-1,-1,319.58274245262146,0.324169397354126
rgin,0.9634570765661253,0.9635721473193183,0.9634570765661253,0.9634539033826237,0.9634420757967269,0.20307780018728874,32,4,0.001,64,False,-1,-1,160.97273886203766,0.14634841680526733
