model,acc,prec,rec,f1,bal_acc,loss,hidden,layers,lr,batch_size,flag,step_size,m,train_time,test_time
fginjk,0.9854988399071924,0.9855331144675942,0.9854988399071924,0.9854987274950988,0.9855081826012059,0.05387277460570356,128,6,0.001,8,False,-1,-1,297.65021485090256,0.44267308712005615
fginjk,0.9785382830626451,0.9786334773503748,0.9785382830626451,0.9785371150573297,0.9785341300602928,0.08426752822525506,128,7,0.001,64,False,-1,-1,184.09428799152374,0.5162274241447449
fginjk,0.9849187935034803,0.9849871345862387,0.9849187935034803,0.9849184812440334,0.9849321705426357,0.06573140968621563,128,7,0.001,32,False,-1,-1,249.2379059791565,0.5151813626289368
fginjk,0.9796983758700696,0.9797426460919981,0.9796983758700696,0.9796980448709366,0.9797023040482342,0.07011656465023441,128,7,0.001,16,False,-1,-1,246.35223996639252,0.5138387084007263
fginjk,0.9825986078886311,0.9826504784677237,0.9825986078886311,0.982598195694816,0.9826065891472868,0.0754908888429655,128,7,0.001,8,False,-1,-1,299.95205998420715,0.5203387141227722
fginjk,0.9820185614849187,0.9820262931594737,0.9820185614849187,0.9820184740518783,0.982017118863049,0.07313023440527952,64,4,0.001,64,False,-1,-1,53.312739849090576,0.17244404554367065
fginjk,0.9837587006960558,0.9838365558008662,0.9837587006960558,0.9837580449125447,0.9837666881998277,0.06866355755516564,64,4,0.001,32,False,-1,-1,73.19264829158783,0.17675119638442993
fginjk,0.9808584686774942,0.9808865123086995,0.9808584686774942,0.9808581439262009,0.9808624031007752,0.06615693739507608,64,4,0.001,16,False,-1,-1,92.79948151111603,0.18022334575653076
fginjk,0.9796983758700697,0.9798701902777358,0.9796983758700697,0.9796963895911969,0.9797130706287682,0.0676939725892601,64,4,0.001,8,False,-1,-1,110.05468881130219,0.17258721590042114
fginjk,0.9796983758700696,0.9798910254024168,0.9796983758700696,0.9796960523224387,0.9796969207579673,0.0641507276224746,64,5,0.001,64,False,-1,-1,76.29472690820694,0.2043135166168213
fginjk,0.9831786542923434,0.9835253612163638,0.9831786542923434,0.9831744997114216,0.983187984496124,0.07289750900296732,64,5,0.001,32,False,-1,-1,91.9307953119278,0.2023618221282959
fginjk,0.9854988399071927,0.9855646002597768,0.9854988399071927,0.9854985401319265,0.9855108742463394,0.054388723129799844,64,5,0.001,16,False,-1,-1,119.12493413686752,0.20265799760818481
fginjk,0.9866589327146171,0.9867507279648922,0.9866589327146171,0.9866584143535222,0.9866709732988802,0.05687728968693112,64,5,0.001,8,False,-1,-1,157.404749751091,0.20436763763427734
fginjk,0.9802784222737819,0.9803349151427718,0.9802784222737819,0.9802777790012829,0.9802810077519379,0.0667192784549664,64,6,0.001,64,False,-1,-1,80.57173418998718,0.234555184841156
fginjk,0.9837587006960558,0.9838057304615263,0.9837587006960558,0.9837584134172758,0.9837666881998278,0.06260624447791013,64,6,0.001,32,False,-1,-1,104.18802016973495,0.23436814546585083
fginjk,0.9820185614849188,0.9821349976742468,0.9820185614849188,0.9820174872480525,0.9820278854435831,0.05585924772554608,64,6,0.001,16,False,-1,-1,145.97245454788208,0.2350810170173645
fginjk,0.9814385150812066,0.9814846341162933,0.9814385150812066,0.9814378904888779,0.9814357235142119,0.06321105951556219,64,6,0.001,8,False,-1,-1,159.07523638010025,0.23408961296081543
fginjk,0.9796983758700696,0.9798243860222355,0.9796983758700696,0.9796968331642408,0.9796915374677003,0.07965502440994238,64,7,0.001,64,False,-1,-1,85.80976867675781,0.26480257511138916
fginjk,0.984338747099768,0.9843778958610021,0.984338747099768,0.9843384660609604,0.9843427002583979,0.06705005261752638,64,7,0.001,32,False,-1,-1,108.32486587762833,0.2663883566856384
fginjk,0.9820185614849188,0.9820473546269183,0.9820185614849188,0.9820183866188378,0.9820225021533161,0.0657460913445645,64,7,0.001,16,False,-1,-1,150.73844933509827,0.2748357653617859
fginjk,0.9860788863109048,0.9860945870943936,0.9860788863109048,0.9860788051240902,0.9860815030146426,0.07175262929010584,64,7,0.001,8,False,-1,-1,206.63363248109818,0.2683086395263672
