model,acc,prec,rec,f1,bal_acc,loss,hidden,layers,lr,batch_size,flag,step_size,m,time
rgin,0.830441640378549,0.8208518533542984,0.830441640378549,0.8072714335006999,0.8260629318158585,0.5193755123705518,64,5,0.0001,64,False,-1,-1,592.0669679641724
rgin,0.8391167192429022,0.8360111059632773,0.8391167192429022,0.8274947911466464,0.8367310798434511,0.5201206876652474,64,5,0.0001,32,False,-1,-1,593.8116648197174
rgin,0.8477917981072555,0.8488725918761848,0.8477917981072555,0.8374279736351616,0.846131380654464,0.41453167523495404,64,5,0.0001,16,False,-1,-1,1551.1388607025146
rgin,0.8462145110410094,0.8493673551635655,0.8462145110410094,0.8366657379299,0.8443292509031605,0.45679833074849485,64,6,0.001,64,False,-1,-1,293.65629267692566
rgin,0.8509463722397477,0.8499651327089192,0.8509463722397477,0.8426315812956466,0.8506750073041398,0.4703995177422412,64,6,0.001,32,False,-1,-1,348.00863313674927
rgin,0.8533123028391167,0.8540022727119372,0.8533123028391167,0.8435512530735839,0.8529706951860861,0.47615028767367645,64,6,0.001,16,False,-1,-1,593.7488493919373
rgin,0.8375394321766562,0.8418374821270653,0.8375394321766562,0.8236810873933237,0.833378476509518,0.49209322923741505,64,6,0.0001,64,False,-1,-1,713.0106534957886
rgin,0.8493690851735016,0.8497378487405041,0.8493690851735016,0.8377925065381504,0.8492288955894337,0.4726199127898231,64,6,0.0001,32,False,-1,-1,905.0170454978943
rgin,0.8446372239747634,0.8463821225267476,0.8446372239747634,0.8346404813525571,0.842247128395347,0.46019704024122343,64,6,0.0001,16,False,-1,-1,1388.0484130382538
rgin,0.8541009463722398,0.8548020230165085,0.8541009463722398,0.8451758886962236,0.853998908891408,0.44008335414745076,128,7,0.001,64,False,-1,-1,536.5920445919037
rgin,0.8533123028391167,0.8538559562470943,0.8533123028391167,0.8451475363158364,0.8530832376625958,0.4457493934909628,128,7,0.001,32,False,-1,-1,523.955632686615
rgin,0.8509463722397477,0.8771272168765478,0.8509463722397477,0.83273714180124,0.8512660181824158,0.45091363872263335,128,7,0.001,16,False,-1,-1,1325.3109579086304
rgin,0.8509463722397477,0.8593162037527056,0.8509463722397477,0.8410965450011566,0.8487528742772302,0.3852198333582291,64,7,0.001,64,False,-1,-1,621.2360119819641
rgin,0.8477917981072555,0.8660099255910748,0.8477917981072555,0.8286298825919756,0.8478988439603886,0.4525278902580309,64,7,0.001,32,False,-1,-1,424.8889060020447
rgin,0.8533123028391167,0.8543975504996716,0.8533123028391167,0.8432612820281414,0.8529706951860861,0.4307453714146599,64,7,0.001,16,False,-1,-1,615.3433005809784
