model,acc,prec,rec,f1,bal_acc,loss,hidden,layers,lr,batch_size,flag,step_size,m,time
ginjk,0.8895027624309392,0.8316223731429112,0.8895027624309392,0.8537476483585178,0.8426065162907268,0.22577059548862732,128,3,0.001,8,False,-1,-1,89.18168616294861
ginjk,0.8729281767955801,0.8169970453119623,0.8729281767955801,0.8362298905847817,0.8235588972431077,0.2841930169591588,128,3,0.001,16,False,-1,-1,63.14785599708557
ginjk,0.8839779005524862,0.8244328581481012,0.8839779005524862,0.8474558665595053,0.8362573099415204,0.259436035600815,128,3,0.001,32,False,-1,-1,50.30116891860962
ginjk,0.8093922651933702,0.7636046348352533,0.8093922651933702,0.7798951638044785,0.7597411608116336,1.6489532402207179,128,3,0.001,64,False,-1,-1,43.67841672897339
ginjk,0.8867403314917127,0.8271858612801355,0.8867403314917127,0.8503257924566658,0.8394319131161236,0.21228874635301243,128,3,0.0001,1,False,-1,-1,498.5908317565918
ginjk,0.8839779005524862,0.8266015358152177,0.8839779005524862,0.8479904095434889,0.8362573099415204,0.3122734620920202,128,3,0.0001,8,False,-1,-1,87.90938711166382
ginjk,0.8867403314917127,0.8271978492619634,0.8867403314917127,0.8503289131092185,0.8394319131161236,0.26406095580336797,128,3,0.0001,16,False,-1,-1,63.213181495666504
ginjk,0.8895027624309392,0.8316223731429112,0.8895027624309392,0.8537476483585178,0.8426065162907268,0.25185648973475505,128,3,0.0001,32,False,-1,-1,50.134318828582764
ginjk,0.8121546961325967,0.7576474658049578,0.8121546961325967,0.7811060860955195,0.7655891140280079,0.7960469419784968,128,3,0.0001,64,False,-1,-1,43.8006010055542
ginjk,0.8950276243093923,0.8353562789502154,0.8950276243093923,0.8579565412699792,0.8476190476190476,0.19511190242036272,32,4,0.001,1,False,-1,-1,419.9184772968292
ginjk,0.8480662983425414,0.8038587685251734,0.8480662983425414,0.8083090573422066,0.7936507936507936,0.33077098832604634,32,4,0.001,8,False,-1,-1,66.64019560813904
ginjk,0.850828729281768,0.8088452339047114,0.850828729281768,0.8198243288546989,0.7989153675148323,0.4334234440524275,32,4,0.001,16,False,-1,-1,38.233797550201416
ginjk,0.8176795580110497,0.8079525419469346,0.8176795580110497,0.7857936412614529,0.8297495150305141,1.1691956717665024,32,4,0.001,32,False,-1,-1,25.33661723136902
ginjk,0.6823204419889503,0.6714655702915372,0.6823204419889503,0.6648345817948815,0.6424479277289269,4.115783651889358,32,4,0.001,64,False,-1,-1,18.800734043121338
ginjk,0.8895027624309392,0.828374680598211,0.8895027624309392,0.8526138816560201,0.8426065162907268,0.21045743579363954,32,4,0.0001,1,False,-1,-1,423.7142186164856
ginjk,0.8674033149171271,0.8075834100912315,0.8674033149171271,0.8330369821112094,0.8226413491355508,0.6154661909651361,32,4,0.0001,8,False,-1,-1,65.77292275428772
ginjk,0.8480662983425414,0.7871887236541394,0.8480662983425414,0.8133079398445636,0.8004191269133285,0.3668445447531853,32,4,0.0001,16,False,-1,-1,37.644043922424316
ginjk,0.8812154696132597,0.8232633288722647,0.8812154696132597,0.8452547810951196,0.8338360024354673,0.32443042091243174,32,4,0.0001,32,False,-1,-1,25.291438341140747
ginjk,0.8121546961325967,0.7539108081060466,0.8121546961325967,0.7771480328621043,0.7611542981748156,0.7559782421391313,32,4,0.0001,64,False,-1,-1,18.583849906921387
ginjk,0.8646408839779005,0.9323123244386291,0.8646408839779005,0.8474320083733297,0.8745196324143693,0.21317101368752633,64,4,0.001,1,False,-1,-1,462.99517130851746
ginjk,0.8977900552486188,0.93298411258624,0.8977900552486188,0.8922517839105899,0.9060164535632867,0.591845110305765,64,4,0.001,8,False,-1,-1,78.38725090026855
ginjk,0.8535911602209945,0.8039886587247739,0.8535911602209945,0.8205831085213101,0.8040949832207638,5.426484384589433,64,4,0.001,16,False,-1,-1,49.51746082305908
ginjk,0.4889502762430939,0.46615407661431063,0.4889502762430939,0.4755539652911964,0.44562253090353005,2.200181464463966,64,4,0.001,32,False,-1,-1,35.19951343536377
ginjk,0.7624309392265194,0.6883252296398218,0.7624309392265194,0.7107301252732979,0.6997578692493948,3.1746653957261564,64,4,0.001,64,False,-1,-1,28.555715799331665
ginjk,0.8895027624309392,0.8300294714795212,0.8895027624309392,0.853186302883677,0.8426065162907268,0.2116108020736697,64,4,0.0001,1,False,-1,-1,456.90328884124756
ginjk,0.8867403314917127,0.8271816757787125,0.8867403314917127,0.8503247276077954,0.8394319131161236,0.5487421070179228,64,4,0.0001,8,False,-1,-1,77.84011435508728
ginjk,0.8756906077348067,0.8130911951778761,0.8756906077348067,0.8397736995350625,0.8314118629908104,0.5362032465842548,64,4,0.0001,16,False,-1,-1,50.09951996803284
ginjk,0.8535911602209945,0.7995395948434623,0.8535911602209945,0.8210853402134334,0.806015037593985,0.7298324160812968,64,4,0.0001,32,False,-1,-1,34.016523361206055
ginjk,0.8480662983425414,0.7976679477940588,0.8480662983425414,0.8169192275999001,0.8004191269133285,0.6600987693881462,64,4,0.0001,64,False,-1,-1,28.675224542617798
ginjk,0.8895027624309392,0.8300294714795212,0.8895027624309392,0.853186302883677,0.8426065162907268,0.2190784715033697,128,4,0.001,1,False,-1,-1,626.9090473651886
ginjk,0.8895027624309392,0.8349877728466623,0.8895027624309392,0.8539215686274509,0.8412698412698413,0.23271541807862275,128,4,0.001,8,False,-1,-1,116.54630780220032
ginjk,0.8839779005524862,0.8277137957099157,0.8839779005524862,0.8486076713024704,0.8362573099415204,0.23145098638468684,128,4,0.001,16,False,-1,-1,84.53657078742981
ginjk,0.8535911602209945,0.796685637577936,0.8535911602209945,0.820721621209109,0.809441683304306,1.1024083491023733,128,4,0.001,32,False,-1,-1,67.34452295303345
ginjk,0.5939226519337016,0.48835547829190246,0.5939226519337016,0.5241327801261979,0.5919884456904975,34.75415273265944,128,4,0.001,64,False,-1,-1,63.286670446395874
ginjk,0.8839779005524862,0.8278514583813057,0.8839779005524862,0.848740915315501,0.8370106056100705,0.23925121673974542,128,4,0.0001,1,False,-1,-1,624.5350818634033
ginjk,0.8922651933701657,0.8329024706576952,0.8922651933701657,0.8560256258501302,0.84653441513388,0.5954382231983856,128,4,0.0001,8,False,-1,-1,118.01841354370117
ginjk,0.8839779005524862,0.8266066514280681,0.8839779005524862,0.847991711246594,0.8362573099415204,0.28527412106648337,128,4,0.0001,16,False,-1,-1,84.80589628219604
ginjk,0.8867403314917127,0.8322755679245127,0.8867403314917127,0.8509860997468073,0.8380952380952381,0.2836001535146935,128,4,0.0001,32,False,-1,-1,67.72295951843262
ginjk,0.8370165745856354,0.7962796449495154,0.8370165745856354,0.8146945516347364,0.7950724268297863,0.9708566942267655,128,4,0.0001,64,False,-1,-1,61.57192254066467
ginjk,0.8895027624309392,0.828374680598211,0.8895027624309392,0.8526138816560201,0.8426065162907268,0.20709253112831827,32,5,0.001,1,False,-1,-1,494.464435338974
ginjk,0.8259668508287292,0.7774736569149635,0.8259668508287292,0.7919845937820086,0.7736856264956176,0.4228701011910623,32,5,0.001,8,False,-1,-1,78.33842921257019
ginjk,0.8342541436464088,0.7809160813776521,0.8342541436464088,0.8040242107455093,0.7898078529657476,0.5404139147937627,32,5,0.001,16,False,-1,-1,46.88417053222656
ginjk,0.8867403314917127,0.8287787629435256,0.8867403314917127,0.8508871379315067,0.8394319131161236,0.35423612726327464,32,5,0.001,32,False,-1,-1,29.934302806854248
ginjk,0.8342541436464088,0.7776927325215213,0.8342541436464088,0.799972088282827,0.7845461110403127,0.885117994487615,32,5,0.001,64,False,-1,-1,23.014567136764526
ginjk,0.8867403314917127,0.8289950447004393,0.8867403314917127,0.8510078458218353,0.8401852087846736,0.2216227914499973,32,5,0.0001,1,False,-1,-1,490.53703355789185
ginjk,0.8701657458563536,0.8285041849363601,0.8701657458563536,0.83691026041959,0.819047619047619,0.3326137394371612,32,5,0.0001,8,False,-1,-1,77.75798726081848
ginjk,0.8950276243093923,0.9321157955899587,0.8950276243093923,0.8901487729609011,0.9028418503886836,0.4944522851738482,32,5,0.0001,16,False,-1,-1,47.031166553497314
ginjk,0.8259668508287292,0.8032662751750325,0.8259668508287292,0.7934691266450324,0.8355068462115741,0.523561022558265,32,5,0.0001,32,False,-1,-1,29.740459203720093
ginjk,0.8204419889502762,0.7967333799397049,0.8204419889502762,0.8018234387706775,0.7720147827195107,9.541026865579806,32,5,0.0001,64,False,-1,-1,22.02151393890381
ginjk,0.8895027624309392,0.8300294714795212,0.8895027624309392,0.853186302883677,0.8426065162907268,0.21855487892640887,64,5,0.001,1,False,-1,-1,540.3514649868011
ginjk,0.8342541436464088,0.7924581829574314,0.8342541436464088,0.7914715981567777,0.7785310734463277,0.36969809291771105,64,5,0.001,8,False,-1,-1,92.15956687927246
ginjk,0.8922651933701657,0.8359037655264292,0.8922651933701657,0.8562113057688179,0.8444444444444444,0.2546833262506111,64,5,0.001,16,False,-1,-1,59.67642951011658
ginjk,0.6961325966850829,0.6682158357811288,0.6961325966850829,0.6691332708638525,0.6538011695906433,0.5746903235082468,64,5,0.001,32,False,-1,-1,44.19857573509216
ginjk,0.856353591160221,0.877158487704474,0.856353591160221,0.8348505593518485,0.8657491185591096,0.4987886450896606,64,5,0.001,64,False,-1,-1,35.04925012588501
ginjk,0.8867403314917127,0.8300294714795212,0.8867403314917127,0.8517932821536397,0.8401852087846736,0.2309884181791577,64,5,0.0001,1,False,-1,-1,550.7291598320007
ginjk,0.8867403314917127,0.8349877728466623,0.8867403314917127,0.8523546435148645,0.8380952380952381,0.276261605898649,64,5,0.0001,8,False,-1,-1,91.81244659423828
ginjk,0.7596685082872928,0.7582870725281309,0.7596685082872928,0.7322764967315136,0.7208020050125313,9.067193762044221,64,5,0.0001,16,False,-1,-1,60.277676582336426
ginjk,0.8535911602209945,0.7902690547573104,0.8535911602209945,0.8175138078858103,0.806015037593985,0.30939086366094937,64,5,0.0001,32,False,-1,-1,43.544042348861694
ginjk,0.861878453038674,0.8037794002922192,0.861878453038674,0.8273022414558453,0.8142021720969089,0.3450283641973253,64,5,0.0001,64,False,-1,-1,35.54876136779785
ginjk,0.8784530386740331,0.8205598807134611,0.8784530386740331,0.8421856434564232,0.829908103592314,0.2451067694478272,128,5,0.001,1,False,-1,-1,750.5102999210358
ginjk,0.8867403314917127,0.8288636394232033,0.8867403314917127,0.8509088998929186,0.8394319131161236,0.24781815189024362,128,3,0.001,1,False,-1,-1,567.9879577159882
ginjk,0.8839779005524862,0.8260257598114913,0.8839779005524862,0.8480172120343461,0.8362573099415204,0.2822038183060799,128,3,0.001,8,False,-1,-1,79.45866870880127
ginjk,0.8812154696132597,0.8221885094949128,0.8812154696132597,0.8456317886270529,0.8344193817878028,0.2575218223076499,128,3,0.001,16,False,-1,-1,42.73821687698364
ginjk,0.7928176795580111,0.7941050831498637,0.7928176795580111,0.7609029528352179,0.8011780864590856,0.5805016288441189,128,3,0.001,32,False,-1,-1,24.24880599975586
ginjk,0.8011049723756906,0.809175365598569,0.8011049723756906,0.7927385388288721,0.8033501833680247,0.5434618924862772,128,3,0.001,64,False,-1,-1,14.922573328018188
ginjk,0.8756906077348067,0.8270930465938156,0.8756906077348067,0.8421171969908862,0.8267335004177109,0.27861870701800395,128,3,0.0001,1,False,-1,-1,565.8348498344421
ginjk,0.8729281767955801,0.8253957247014375,0.8729281767955801,0.8398211067450586,0.8235588972431077,0.3548823332424322,128,3,0.0001,8,False,-1,-1,79.87723565101624
ginjk,0.8922651933701657,0.8327823649646855,0.8922651933701657,0.8559918965346329,0.84578111946533,0.25794001565783065,128,3,0.0001,16,False,-1,-1,40.782357931137085
ginjk,0.8950276243093923,0.9302216816470135,0.8950276243093923,0.8894893529713633,0.9028418503886836,0.4282644697315785,128,3,0.0001,32,False,-1,-1,23.901858806610107
ginjk,0.8370165745856354,0.8086449011178695,0.8370165745856354,0.8079476254253775,0.786808829984566,0.4622263582371875,128,3,0.0001,64,False,-1,-1,14.007823944091797
ginjk,0.8895027624309392,0.8337142139628327,0.8895027624309392,0.8553292072307227,0.8426065162907268,0.23635841494436421,128,4,0.001,1,False,-1,-1,649.031580209732
ginjk,0.8867403314917127,0.8305693477746579,0.8867403314917127,0.8503998717909447,0.8380952380952381,0.2529073466047727,128,4,0.001,8,False,-1,-1,89.57134199142456
ginjk,0.8895027624309392,0.8349877728466623,0.8895027624309392,0.8539215686274509,0.8412698412698413,0.2922538509438051,128,4,0.001,16,False,-1,-1,48.54022789001465
ginjk,0.8425414364640884,0.8014326411246111,0.8425414364640884,0.8200200628268534,0.8006683375104428,0.5285155763283619,128,4,0.001,32,False,-1,-1,26.544193983078003
ginjk,0.8425414364640884,0.8680007647880704,0.8425414364640884,0.8223379508217742,0.8536425810288433,1.121859818532322,128,4,0.001,64,False,-1,-1,16.155492305755615
ginjk,0.8922651933701657,0.8327823649646855,0.8922651933701657,0.8559918965346329,0.84578111946533,0.23360202074544864,128,4,0.0001,1,False,-1,-1,644.295378446579
ginjk,0.8867403314917127,0.8322755679245127,0.8867403314917127,0.8509860997468073,0.8380952380952381,0.23487469117615103,128,4,0.0001,8,False,-1,-1,90.06463241577148
ginjk,0.9005524861878453,0.9392224562969594,0.9005524861878453,0.8947595067599007,0.9091910567378899,1.1676615628912963,128,4,0.0001,16,False,-1,-1,48.34527945518494
ginjk,0.8784530386740331,0.8238665675890645,0.8784530386740331,0.8435196481068385,0.8306613992608641,0.26378198676017106,128,4,0.0001,32,False,-1,-1,26.15063714981079
ginjk,0.5497237569060773,0.5032725402127457,0.5497237569060773,0.490408979404045,0.5253132832080201,6.424503917852159,128,4,0.0001,64,False,-1,-1,16.714192390441895
ginjk,0.8867403314917127,0.8289950447004393,0.8867403314917127,0.8510078458218353,0.8401852087846736,0.2249172593760227,128,5,0.001,1,False,-1,-1,738.9001417160034
ginjk,0.8812154696132597,0.8296602274638685,0.8812154696132597,0.8463939353105233,0.8317460317460317,0.27225353659351886,128,5,0.001,8,False,-1,-1,103.1646614074707
ginjk,0.8259668508287292,0.7632091649362042,0.8259668508287292,0.7861865214806391,0.7736856264956176,0.36432284330794823,128,5,0.001,16,False,-1,-1,55.153366565704346
ginjk,0.8895027624309392,0.8366309852670349,0.8895027624309392,0.8544964947304889,0.8412698412698413,0.3182069082121823,128,5,0.001,32,False,-1,-1,29.259652376174927
ginjk,0.8922651933701657,0.8376151012891345,0.8922651933701657,0.8567988354277853,0.8444444444444444,0.2227591681628596,128,5,0.001,64,False,-1,-1,18.37008810043335
ginjk,0.8867403314917127,0.8298980662022852,0.8867403314917127,0.8516943362247229,0.8394319131161236,0.20508466780350354,128,5,0.0001,1,False,-1,-1,736.7010066509247
ginjk,0.8425414364640884,0.791417629331994,0.8425414364640884,0.8120677648083428,0.794738258074565,1.6040700213026606,128,5,0.0001,8,False,-1,-1,102.50695753097534
ginjk,0.8839779005524862,0.8277137957099157,0.8839779005524862,0.8486076713024704,0.8362573099415204,0.27255378025506743,128,5,0.0001,16,False,-1,-1,55.538007497787476
ginjk,0.8204419889502762,0.7604246358984091,0.8204419889502762,0.7802281157645814,0.7673364201464112,0.37639335901039084,128,5,0.0001,32,False,-1,-1,29.09827494621277
ginjk,0.856353591160221,0.8647543125285336,0.856353591160221,0.8396235703694116,0.8636591478696741,3.7295703594855842,128,5,0.0001,64,False,-1,-1,18.04793119430542
ginjk,0.8535911602209945,0.9228165961393608,0.8535911602209945,0.836357400879369,0.8625745153845064,0.30821907602621046,128,6,0.001,1,False,-1,-1,829.7317762374878
ginjk,0.8066298342541437,0.746914578225097,0.8066298342541437,0.764420848900576,0.7514634042733954,0.6219959561996038,128,6,0.001,8,False,-1,-1,116.18248295783997
ginjk,0.8977900552486188,0.8423632151131706,0.8977900552486188,0.8626996484178805,0.8507936507936508,0.28385404328614966,128,6,0.001,16,False,-1,-1,60.236980676651
ginjk,0.7900552486187845,0.7546720141439142,0.7900552486187845,0.736528697729582,0.7324157852257763,0.7871931010846933,128,6,0.001,32,False,-1,-1,33.765520095825195
ginjk,0.7817679558011049,0.7280067318032715,0.7817679558011049,0.7393657047016164,0.7266584540447163,0.8129409528568964,128,6,0.001,64,False,-1,-1,20.1923611164093
ginjk,0.861878453038674,0.8046400997713153,0.861878453038674,0.8244618467444464,0.8116137802132449,0.3858917439510809,128,6,0.0001,1,False,-1,-1,835.1472363471985
ginjk,0.8701657458563536,0.8210684643313595,0.8701657458563536,0.8351375490963767,0.819800914716169,0.2880080411447346,128,6,0.0001,8,False,-1,-1,116.54293894767761
ginjk,0.8370165745856354,0.7842052135764539,0.8370165745856354,0.7984831641461996,0.7856307435254803,0.41907508992358466,128,6,0.0001,16,False,-1,-1,60.52448058128357
ginjk,0.8867403314917127,0.8321823204419889,0.8867403314917127,0.8511595245833139,0.838848533763788,0.26324951685759246,128,6,0.0001,32,False,-1,-1,33.30378031730652
ginjk,0.7624309392265194,0.6374417400477687,0.7624309392265194,0.6841769398106985,0.6997578692493948,1.2003410606753102,128,6,0.0001,64,False,-1,-1,20.537041187286377
