model,acc,prec,rec,f1,bal_acc,loss,hidden,layers,lr,batch_size,flag,step_size,m,time
rgin,0.8,0.7898299390394317,0.8,0.772631895668144,0.8015327687418584,0.6090562697913912,128,4,0.001,256,False,-1,-1,532.408230304718
rgin,0.8125,0.8300396128382519,0.8125,0.7837304091114872,0.8161875404934043,0.5341463797622257,128,4,0.001,128,False,-1,-1,254.0654101371765
rgin,0.8152777777777778,0.8379990779949384,0.8152777777777778,0.788341817325908,0.8195819238877877,0.5851784242524041,128,4,0.001,64,False,-1,-1,285.1938199996948
rgin,0.8027777777777778,0.791275415814834,0.8027777777777778,0.762432277668575,0.8048668898179151,0.6576047043005625,128,4,0.0001,256,False,-1,-1,423.55384516716003
rgin,0.8291666666666667,0.8162156159454448,0.8291666666666667,0.8124357633449917,0.829391290148767,0.60105502737893,128,4,0.0001,128,False,-1,-1,249.42485427856445
rgin,0.8361111111111111,0.8327240606426831,0.8361111111111111,0.8255827612213155,0.8364927907986548,0.6727391882075204,128,4,0.0001,64,False,-1,-1,286.1676926612854
rgin,0.8055555555555556,0.8159856588759486,0.8055555555555556,0.7731178655478286,0.809115186324276,0.5242571973138386,128,5,0.001,256,False,-1,-1,572.7069778442383
rgin,0.8319444444444445,0.8249729651793558,0.8319444444444445,0.8183377431565891,0.8321751729326498,0.578103099266688,128,5,0.001,128,False,-1,-1,318.36921882629395
rgin,0.8375,0.8339001325891943,0.8375,0.8265810498938385,0.8383242926301566,0.5717739731073379,128,5,0.001,64,False,-1,-1,355.3393921852112
rgin,0.8333333333333334,0.8263383135786025,0.8333333333333334,0.819726842148933,0.8340066747641516,0.5107477628522449,128,5,0.0001,256,False,-1,-1,527.4726164340973
rgin,0.8097222222222222,0.8471906195419598,0.8097222222222222,0.7820757468119504,0.8173037719322165,0.6008690340651406,128,5,0.0001,128,False,-1,-1,324.0213165283203
rgin,0.8166666666666667,0.8389582768467297,0.8166666666666667,0.7907469189141082,0.8208029251087889,0.662099168366856,128,5,0.0001,64,False,-1,-1,348.67867970466614
rgin,0.7777777777777778,0.7638180205777471,0.7777777777777778,0.7351596626672113,0.7732532403095286,0.6193343566523658,64,2,0.001,256,False,-1,-1,74.84781789779663
rgin,0.7902777777777777,0.7756528565804374,0.7902777777777777,0.744382813925787,0.7893387394170991,0.655401861667633,64,2,0.001,128,False,-1,-1,84.00754141807556
rgin,0.8083333333333333,0.8027881074176973,0.8083333333333333,0.7955005785716315,0.8088477476697407,0.6059701330131955,64,2,0.001,64,False,-1,-1,102.04351425170898
rgin,0.7861111111111111,0.7583110533974614,0.7861111111111111,0.7612034866494898,0.77523094097144,0.6903216587172614,64,2,0.0001,256,False,-1,-1,77.41352581977844
rgin,0.7777777777777778,0.751252145742343,0.7777777777777778,0.747257213928599,0.773824540354513,0.6072933362589942,64,2,0.0001,128,False,-1,-1,89.49518513679504
rgin,0.8194444444444444,0.7755442264442404,0.8194444444444444,0.7909642340474252,0.8190379875373999,0.5490279873212178,64,2,0.0001,64,False,-1,-1,109.00022673606873
rgin,0.8041666666666667,0.7639491763876455,0.8041666666666667,0.7782391969773292,0.8003899924462808,0.6778735154204898,64,3,0.001,256,False,-1,-1,109.54633259773254
rgin,0.825,0.8117780985299567,0.825,0.8073123405641234,0.8250980923071819,0.5826939642429352,64,3,0.001,128,False,-1,-1,122.1863260269165
rgin,0.8055555555555556,0.8126665322005805,0.8055555555555556,0.7736111254479449,0.8088174195748963,0.5325520435969034,64,3,0.001,64,False,-1,-1,147.8340301513672
rgin,0.7972222222222223,0.7824887109865953,0.7972222222222223,0.7797899279829911,0.7927213170356698,0.5965829266442193,64,3,0.0001,256,False,-1,-1,106.21834015846252
rgin,0.8236111111111111,0.7965640293625297,0.8236111111111111,0.8019801843621952,0.821186949686362,0.5794105807940165,64,3,0.0001,128,False,-1,-1,120.9582245349884
rgin,0.8277777777777777,0.8142357119391705,0.8277777777777777,0.8114099949839633,0.8281505953596849,0.5332207418150372,64,3,0.0001,64,False,-1,-1,149.75910258293152
rgin,0.7902777777777777,0.7688162307808548,0.7902777777777777,0.7598534959672272,0.7895127994638247,0.5695245742797852,64,4,0.001,256,False,-1,-1,141.8750250339508
rgin,0.8333333333333334,0.8256215440497927,0.8333333333333334,0.8177685732385634,0.8342997150571919,0.4991306881109873,64,4,0.001,128,False,-1,-1,152.76664924621582
rgin,0.8333333333333334,0.8268515211860631,0.8333333333333334,0.8203953080733527,0.8334158677217316,0.5475037187337876,64,4,0.001,64,False,-1,-1,188.12357664108276
rgin,0.8083333333333333,0.7820512830338232,0.8083333333333333,0.788702559202815,0.8069731169241421,0.5747327857547336,64,4,0.0001,256,False,-1,-1,136.29259252548218
rgin,0.8333333333333334,0.8241707376794533,0.8333333333333334,0.8170923945531162,0.8340019483078123,0.5718583510981665,64,4,0.0001,128,False,-1,-1,151.78973507881165
rgin,0.8305555555555556,0.8183074526801387,0.8305555555555556,0.814257798374858,0.8306319849378488,0.5542172720034917,64,4,0.0001,64,False,-1,-1,191.65240025520325
rgin,0.8208333333333333,0.8077748338699429,0.8208333333333333,0.8052946335563859,0.8195208070688799,0.535329419374466,64,5,0.001,256,False,-1,-1,169.87314176559448
