model,acc,prec,rec,f1,bal_acc,loss,hidden,layers,lr,batch_size,flag,step_size,m,train_time,test_time
rgin,0.9680974477958237,0.9681663675779448,0.9680974477958237,0.9680964359871203,0.9680905469422911,0.1447310958159201,64,5,0.001,64,False,-1,-1,198.83165228366852,0.24191135168075562
rgin,0.9796983758700697,0.9797310324337813,0.9796983758700697,0.9796977013472761,0.9796915374677002,0.11796111064334237,64,5,0.001,32,False,-1,-1,228.9463420510292,0.2761274576187134
rgin,0.9762180974477959,0.9763422716581454,0.9762180974477959,0.9762162737102231,0.976219315245478,0.12619454212207995,64,5,0.001,16,False,-1,-1,180.5029500722885,0.2651643753051758
rgin,0.9733178654292344,0.9733482352872651,0.9733178654292344,0.9733173158234936,0.9733123385012918,0.11007766516040796,64,5,0.001,8,False,-1,-1,201.75015103816986,0.26788783073425293
rgin,0.9762180974477959,0.9763778492626558,0.9762180974477959,0.9762153616454168,0.97619778208441,0.10942498583772291,64,6,0.001,64,False,-1,-1,261.8055837750435,0.30156517028808594
rgin,0.978538283062645,0.9786575400728571,0.978538283062645,0.9785363341027178,0.9785287467700259,0.11492047419559791,64,6,0.001,32,False,-1,-1,255.07481443881989,0.31370073556900024
rgin,0.9779582366589327,0.9782595285192915,0.9779582366589327,0.9779542201616844,0.9779715762273903,0.10771656996762842,64,6,0.001,16,False,-1,-1,238.76453191041946,0.31321948766708374
rgin,0.9849187935034802,0.9849552810585902,0.9849187935034802,0.9849185561860345,0.9849240956072352,0.10645246619113942,64,6,0.001,8,False,-1,-1,250.24064576625824,0.3178035616874695
rgin,0.9738979118329467,0.9739601917356456,0.9738979118329467,0.973896750178574,0.9738991171403962,0.09353202420909157,64,7,0.001,64,False,-1,-1,324.52559661865234,0.34150534868240356
rgin,0.9773781902552204,0.977510709543083,0.9773781902552204,0.9773754914751028,0.9773713393626184,0.10076165976750462,64,7,0.001,32,False,-1,-1,250.1975559592247,0.34828293323516846
rgin,0.978538283062645,0.9786076870337566,0.978538283062645,0.9785375023540092,0.9785395133505599,0.1072424372254056,64,7,0.001,16,False,-1,-1,205.5490399003029,0.3645992875099182
rgin,0.9796983758700697,0.9797162384321942,0.9796983758700697,0.9796980885850362,0.9796942291128338,0.10931474759822535,64,7,0.001,8,False,-1,-1,286.90581727027893,0.35320615768432617
