model,acc,prec,rec,f1,bal_acc,loss,hidden,layers,lr,batch_size,flag,step_size,m,train_time,test_time
rgin,0.8523264984227129,0.8544628563717147,0.8523264984227129,0.8434989663704032,0.852912973755007,0.3397680767092043,128,4,0.001,64,False,-1,-1,245.15970665216446,0.5742403268814087
rgin,0.8519321766561514,0.8560820355030142,0.8519321766561514,0.8422816477643476,0.8522935520749608,0.33507041151309236,128,4,0.001,32,False,-1,-1,334.15914726257324,0.5783785581588745
rgin,0.8531151419558359,0.8576695725764136,0.8531151419558359,0.8432642485428768,0.8536726630553877,0.33990169850057605,128,4,0.001,16,False,-1,-1,533.0177944898605,0.5715493559837341
rgin,0.8521293375394321,0.8551393538071437,0.8521293375394321,0.8426132028593534,0.8523574128373669,0.3573846543201889,128,4,0.001,8,False,-1,-1,730.7570130228996,0.5767078399658203
rgin,0.8503548895899053,0.8520659210740953,0.8503548895899053,0.8408058335648868,0.8509699317729538,0.3613423528590413,128,4,0.001,4,False,-1,-1,1360.814957022667,0.5848232507705688
rgin,0.8511435331230284,0.8551690161065867,0.8511435331230284,0.841629314334902,0.8513013833552732,0.33484752029650594,128,4,0.0001,64,False,-1,-1,341.6839648485184,0.5811960697174072
rgin,0.8523264984227129,0.8547460205616837,0.8523264984227129,0.8430273917882853,0.8528581490317176,0.33733639964827977,128,4,0.0001,32,False,-1,-1,457.74391919374466,0.5834268927574158
rgin,0.8527208201892744,0.8562466067711725,0.8527208201892744,0.8440770669551585,0.8527655595954673,0.33616192280447066,128,4,0.0001,16,False,-1,-1,619.9224467277527,0.5794214606285095
rgin,0.8462145110410095,0.8555199101125425,0.8462145110410095,0.8326433413187802,0.8471878953730951,0.35429696133507166,128,4,0.0001,8,False,-1,-1,960.338996887207,0.5872182846069336
rgin,0.8450315457413249,0.8634081697441096,0.8450315457413249,0.8269193073095578,0.8453334445132508,0.3694516696999502,128,4,0.0001,4,False,-1,-1,1496.7348510622978,0.5950342416763306
rgin,0.8523264984227129,0.8547221212506825,0.8523264984227129,0.8436419430978731,0.8527675003226971,0.33490826946327734,128,5,0.001,64,False,-1,-1,302.260478913784,0.6677930951118469
rgin,0.8544952681388012,0.8578182414052153,0.8544952681388012,0.8455340797128343,0.8556660831638743,0.33818341441429,128,5,0.001,32,False,-1,-1,400.73418623209,0.6663707494735718
rgin,0.8521293375394321,0.8551405529221429,0.8521293375394321,0.8424879940327443,0.8523449971088002,0.3488610561008709,128,5,0.001,16,False,-1,-1,563.2796388268471,0.7108800411224365
rgin,0.8531151419558359,0.8562440876013264,0.8531151419558359,0.8438462722178839,0.853306392002497,0.3451947734135935,128,5,0.001,8,False,-1,-1,890.7886254191399,0.6821870803833008
rgin,0.8515378548895898,0.8528500735441704,0.8515378548895898,0.8424634909051217,0.8518205272324649,0.3674414663425756,128,5,0.001,4,False,-1,-1,1615.8121572732925,0.6792104840278625
rgin,0.8509463722397477,0.856308851941658,0.8509463722397477,0.8404452138422972,0.8507122544241636,0.328484779687992,128,5,0.0001,64,False,-1,-1,371.88469499349594,0.6814683675765991
rgin,0.8515378548895899,0.8540245016838978,0.8515378548895899,0.8419365716845069,0.8526927402916817,0.33043548390739347,128,5,0.0001,32,False,-1,-1,441.0321019291878,0.6764312982559204
rgin,0.8501577287066246,0.8601907664623376,0.8501577287066246,0.8383177675383341,0.850354532422491,0.33606180567470634,128,5,0.0001,16,False,-1,-1,901.9234541654587,0.7078264951705933
rgin,0.8491719242902207,0.8534983438192073,0.8491719242902207,0.8384181031712326,0.8483463604883968,0.35267490428234877,128,5,0.0001,8,False,-1,-1,833.9372476935387,0.6952391862869263
rgin,0.8468059936908519,0.8576578051750596,0.8468059936908519,0.8335874130775867,0.846565010912452,0.36504773772101295,128,5,0.0001,4,False,-1,-1,2151.7180491685867,0.692925751209259
rgin,0.8503548895899053,0.8522690617731357,0.8503548895899053,0.8409797333991276,0.8503830167814352,0.3332809076911831,128,6,0.001,64,False,-1,-1,341.3677391409874,0.7930630445480347
rgin,0.8523264984227128,0.8543953153363689,0.8523264984227128,0.843409185086621,0.8528026816682951,0.3365923418701635,128,6,0.001,32,False,-1,-1,486.8779737353325,0.8134708404541016
rgin,0.8517350157728707,0.8558208096017847,0.8517350157728707,0.842933838549715,0.8518476248416476,0.3477931353337005,128,6,0.001,16,False,-1,-1,808.2102802395821,0.8155170679092407
rgin,0.8517350157728707,0.856231058085221,0.8517350157728707,0.8418231141759895,0.8516316225577394,0.3458422202769702,128,6,0.001,8,False,-1,-1,1247.6176370978355,0.7884154915809631
rgin,0.849763406940063,0.8525325563558321,0.849763406940063,0.8396623129512555,0.8496537945998994,0.37678081350700715,128,6,0.001,4,False,-1,-1,2184.8278663158417,0.8602064847946167
rgin,0.8525236593059937,0.861164692311707,0.8525236593059937,0.840649122384383,0.8531733444785412,0.33189786896579654,128,6,0.0001,64,False,-1,-1,578.6487866044044,0.8870797753334045
rgin,0.8501577287066246,0.8518286226959856,0.8501577287066246,0.8409025549973553,0.8504062739836887,0.32441882310840614,128,6,0.0001,32,False,-1,-1,721.3270836472511,0.8432020545005798
rgin,0.8515378548895898,0.8553693305474296,0.8515378548895898,0.8415767441502966,0.851319668880664,0.3363668430443818,128,6,0.0001,16,False,-1,-1,832.2922195196152,0.8092259168624878
rgin,0.8495662460567823,0.8535313043307546,0.8495662460567823,0.8391045395414573,0.8493359635732544,0.3494391673558894,128,6,0.0001,8,False,-1,-1,1166.7804874181747,0.7938998341560364
rgin,0.8432570977917981,0.8489463409357074,0.8432570977917981,0.827279947545565,0.842928339349557,0.36837931258210244,128,6,0.0001,4,False,-1,-1,2000.2812055945396,0.8188732862472534
rgin,0.8531151419558359,0.8572923067655722,0.8531151419558359,0.8436939576276138,0.8535733244200253,0.3370294220604543,128,7,0.001,64,False,-1,-1,397.5749373435974,1.9296000599861145
rgin,0.8509463722397477,0.8556162853698038,0.8509463722397477,0.8406682498300708,0.8506843164899418,0.33596723123632777,128,7,0.001,32,False,-1,-1,498.2213052511215,0.9145694971084595
rgin,0.8517350157728707,0.8536198817174053,0.8517350157728707,0.8427020392270909,0.8520493695122123,0.3427948609629076,128,7,0.001,16,False,-1,-1,854.6556520462036,0.9283784031867981
rgin,0.8507492113564669,0.8531289754883027,0.8507492113564669,0.8423805033231442,0.8508428893384821,0.3486826927033884,128,7,0.001,8,False,-1,-1,1243.2064616680145,0.9043269753456116
rgin,0.8519321766561514,0.85661423065897,0.8519321766561514,0.8423258119609778,0.852058345786125,0.3611901782053502,128,7,0.001,4,False,-1,-1,2096.4846309423447,0.9296637177467346
rgin,0.852326498422713,0.8556455227030282,0.852326498422713,0.8435577919010548,0.852548240506789,0.3284567451862507,128,7,0.0001,64,False,-1,-1,483.75113052129745,0.9086028337478638
rgin,0.8527208201892744,0.857017734440318,0.8527208201892744,0.8434998795405655,0.8527988235288327,0.32376532476360115,128,7,0.0001,32,False,-1,-1,604.0163900256157,0.9314737319946289
rgin,0.8513406940063091,0.8572206296998582,0.8513406940063091,0.8420210115671437,0.8514479470099862,0.3320065309126106,128,7,0.0001,16,False,-1,-1,1106.1090953946114,0.9156965613365173
rgin,0.8513406940063091,0.8576405861516543,0.8513406940063091,0.8402897201467974,0.8514776568839932,0.3455032377565509,128,7,0.0001,8,False,-1,-1,1357.9025404453278,0.8981525897979736
rgin,0.8448343848580442,0.8630578270844546,0.8448343848580442,0.8267333838245229,0.8443806774382461,0.3771035376736418,128,7,0.0001,4,False,-1,-1,2181.358578681946,0.9290183782577515
rgin,0.8507492113564669,0.8545303903665842,0.8507492113564669,0.8405583142181112,0.851099404549596,0.3416695335544998,64,4,0.001,64,False,-1,-1,176.69672012329102,0.4639471173286438
rgin,0.8531151419558359,0.8559731650444679,0.8531151419558359,0.8442900381772946,0.8538245080495315,0.3389236486343555,64,4,0.001,32,False,-1,-1,259.75688540935516,0.46085125207901
rgin,0.8499605678233438,0.8523229157476604,0.8499605678233438,0.8404480818226244,0.8498917353110098,0.3431082008764947,64,4,0.001,16,False,-1,-1,381.43573582172394,0.4652186632156372
rgin,0.8509463722397477,0.8560942960397766,0.8509463722397477,0.8396501640592939,0.8510672830510921,0.34976534601829784,64,4,0.001,8,False,-1,-1,553.4042516946793,0.46729838848114014
rgin,0.848186119873817,0.8603521332998451,0.848186119873817,0.8334748807527693,0.848457011494713,0.36351042522898985,64,4,0.001,4,False,-1,-1,1084.7091403007507,0.46829408407211304
rgin,0.8497634069400631,0.861024231442862,0.8497634069400631,0.8347968441031038,0.8496719215176335,0.3446550614050698,64,4,0.0001,64,False,-1,-1,340.81290405988693,0.4675915837287903
rgin,0.8521293375394321,0.8570839458395951,0.8521293375394321,0.8422463948131076,0.8521997502588574,0.344088070188599,64,4,0.0001,32,False,-1,-1,365.92860585451126,0.4638664126396179
rgin,0.848186119873817,0.8584394571617202,0.848186119873817,0.8340412064122344,0.8478778679499998,0.34573137985795077,64,4,0.0001,16,False,-1,-1,514.9199066758156,0.45426124334335327
