model,acc,prec,rec,f1,bal_acc,loss,hidden,layers,lr,batch_size,flag,step_size,m,train_time,test_time
fginjk,0.848186119873817,0.8499097279856922,0.848186119873817,0.8367156222453318,0.8477594399144142,0.35423543924694934,64,6,0.001,8,False,-1,-1,709.5437564253807,0.5999528169631958
fginjk,0.8507492113564669,0.8538867015312607,0.8507492113564669,0.8407942965969026,0.8511485702961762,0.3354440572368986,64,7,0.001,64,False,-1,-1,278.184475004673,0.7029423117637634
fginjk,0.8495662460567823,0.8516774407642524,0.8495662460567823,0.8403164657414515,0.849332979253616,0.3381986152909532,64,7,0.001,32,False,-1,-1,296.9515025615692,0.6855264902114868
fginjk,0.8483832807570978,0.8494946911847754,0.8483832807570978,0.8376878425365135,0.848018486280433,0.34552716461453903,64,7,0.001,16,False,-1,-1,630.3145944476128,0.689862072467804
fginjk,0.84897476340694,0.8593404263207125,0.84897476340694,0.8349273566002368,0.8488696879298705,0.36226144012310524,64,7,0.001,8,False,-1,-1,753.8026303648949,0.663608729839325
fginjk,0.849763406940063,0.8509895014949713,0.849763406940063,0.8404732352436448,0.8503770139468291,0.35539204864659896,32,4,0.001,64,False,-1,-1,130.7812192440033,0.4083583950996399
fginjk,0.8499605678233438,0.8523683855596754,0.8499605678233438,0.8398995786352577,0.8500809834276843,0.3485804866141513,32,4,0.001,32,False,-1,-1,172.18086540699005,0.4114930033683777
fginjk,0.8495662460567823,0.8523677844260782,0.8495662460567823,0.838955480844481,0.8497824579192454,0.3481325364968378,32,4,0.001,16,False,-1,-1,275.6163302063942,0.4104742407798767
fginjk,0.847397476340694,0.8524045365559356,0.847397476340694,0.8351339711405233,0.8471104436530206,0.363658648830389,32,4,0.001,8,False,-1,-1,487.35726022720337,0.42651045322418213
fginjk,0.8507492113564669,0.8538653651529307,0.8507492113564669,0.8407147946168347,0.8510013771365394,0.338858193239015,32,5,0.001,64,False,-1,-1,161.09874939918518,0.49556100368499756
fginjk,0.8513406940063092,0.8530733484592372,0.8513406940063092,0.8422943418795147,0.8518043857016735,0.341919837102341,32,5,0.001,32,False,-1,-1,228.12988758087158,0.5026094317436218
fginjk,0.8499605678233438,0.8531093628790404,0.8499605678233438,0.8393459069018812,0.850166007355325,0.3449544188822105,32,5,0.001,16,False,-1,-1,374.1118593811989,0.49723219871520996
fginjk,0.8493690851735016,0.8520629838975017,0.8493690851735016,0.8388821929981735,0.8493798555331495,0.36358584693929746,32,5,0.001,8,False,-1,-1,597.5116645097733,0.4917076826095581
fginjk,0.8509463722397477,0.8538345086558751,0.8509463722397477,0.8418952582366567,0.8510082398676473,0.33364715590508953,32,6,0.001,64,False,-1,-1,177.02002000808716,0.5720513463020325
fginjk,0.8529179810725552,0.8620102963889753,0.8529179810725552,0.8412389079573894,0.8536117941653658,0.3340139374230938,32,6,0.001,32,False,-1,-1,245.09828478097916,0.5604778528213501
fginjk,0.8491719242902208,0.8580118281658854,0.8491719242902208,0.8361008317702888,0.8489674654455629,0.34801694723756904,32,6,0.001,16,False,-1,-1,377.6677432656288,0.579271674156189
fginjk,0.8481861198738171,0.852237207249972,0.8481861198738171,0.8371526055874312,0.8476109355324715,0.36691256227083385,32,6,0.001,8,False,-1,-1,642.5210973024368,0.5595963597297668
fginjk,0.8513406940063092,0.8539927013910977,0.8513406940063092,0.8412430398408743,0.8517963541777167,0.33462490364674136,32,7,0.001,64,False,-1,-1,224.70445215702057,0.6488518714904785
fginjk,0.850552050473186,0.8528644421847668,0.850552050473186,0.8407283936607952,0.8507551076735695,0.34220361870593075,32,7,0.001,32,False,-1,-1,277.6789458990097,0.6404271721839905
fginjk,0.8511435331230284,0.8535406098774388,0.8511435331230284,0.8416841431397548,0.8512622785225448,0.34195629878657097,32,7,0.001,16,False,-1,-1,513.9899336695671,0.6297363638877869
fginjk,0.8503548895899053,0.8602195407590374,0.8503548895899053,0.8376292778090071,0.8502159667969502,0.36300821428419283,32,7,0.001,8,False,-1,-1,866.5920289754868,0.6201455593109131
