model,acc,prec,rec,f1,bal_acc,loss,hidden,layers,lr,batch_size,fold,flag,step_size,m,train_time,test_time
rgin,0.974477958236659,0.9745707476729939,0.974477958236659,0.9744771338679913,0.974493970714901,0.16226069570633556,128,4,0.001,8,fold_1,False,-1,-1,191.89071416854858,0.4835491180419922
rgin,0.9860788863109049,0.9861210551523479,0.9860788863109049,0.9860787364281132,0.9860895779500432,0.07052020233323292,128,4,0.001,8,fold_2,False,-1,-1,540.4555122852325,0.5114917755126953
rgin,0.9860788863109049,0.9862458277144722,0.9860788863109049,0.9860773872893162,0.9860572782084409,0.05889038901058676,128,4,0.001,8,fold_3,False,-1,-1,292.74653220176697,0.4820070266723633
rgin,0.9791183294663574,0.9792118684134866,0.9791183294663574,0.9791176549829022,0.9791343669250646,0.1021990808301763,128,5,0.001,64,fold_0,False,-1,-1,474.63233280181885,0.5004439353942871
rgin,0.9721577726218097,0.9725258227510173,0.9721577726218097,0.9721532755570439,0.9721899224806202,0.14190302983686984,128,5,0.001,64,fold_1,False,-1,-1,285.30274176597595,0.6193742752075195
rgin,0.9698375870069605,0.9698480288414459,0.9698375870069605,0.9698375870069605,0.9698428079242032,0.22277883837850906,128,5,0.001,64,fold_2,False,-1,-1,246.68273282051086,0.6028790473937988
rgin,0.9907192575406032,0.99076172616054,0.9907192575406032,0.9907191576187422,0.9907299741602067,0.05329400202445254,128,5,0.001,64,fold_3,False,-1,-1,559.3514513969421,0.5845367908477783
rgin,0.9791183294663574,0.9793752946475752,0.9791183294663574,0.979114956468021,0.9790913006029285,0.11865554824298606,128,5,0.001,32,fold_0,False,-1,-1,218.6275053024292,0.4985198974609375
rgin,0.9675174013921114,0.9676799163317918,0.9675174013921114,0.9675153029426556,0.9675387596899225,0.12518964552486925,128,5,0.001,32,fold_1,False,-1,-1,486.2279658317566,0.5849463939666748
rgin,0.974477958236659,0.974488450032075,0.974477958236659,0.9744779582366588,0.974483204134367,0.17138609570168012,128,5,0.001,32,fold_2,False,-1,-1,237.44336795806885,0.6191532611846924
rgin,0.9837587006960556,0.9837689431279228,0.9837587006960556,0.9837585258299746,0.9837532299741603,0.05049845899115997,128,5,0.001,32,fold_3,False,-1,-1,416.36209416389465,0.5867710113525391
rgin,0.9791183294663574,0.9792105312079658,0.9791183294663574,0.9791169804122972,0.9791020671834625,0.11935526652265936,128,5,0.001,16,fold_0,False,-1,-1,229.5169825553894,0.5102131366729736
rgin,0.9698375870069605,0.9699276898471341,0.9698375870069605,0.969835638373318,0.9698212747631352,0.1496004062119154,128,5,0.001,16,fold_1,False,-1,-1,210.1743142604828,0.6161396503448486
rgin,0.9675174013921114,0.9675569755620507,0.9675174013921114,0.9675163521673836,0.9675064599483204,0.15396763289265178,128,5,0.001,16,fold_2,False,-1,-1,216.53522062301636,0.5911097526550293
rgin,0.988399071925754,0.9884933725687975,0.988399071925754,0.9883983224512762,0.9883828596037898,0.02899306191276249,128,5,0.001,16,fold_3,False,-1,-1,506.9528579711914,0.5978522300720215
rgin,0.9675174013921114,0.9675569755620507,0.9675174013921114,0.9675163521673836,0.9675064599483204,0.1234137988768155,128,5,0.001,8,fold_0,False,-1,-1,284.97293305397034,0.49601197242736816
rgin,0.974477958236659,0.9747321737904515,0.974477958236659,0.9744738356831368,0.9744509043927649,0.11172978976080215,128,5,0.001,8,fold_1,False,-1,-1,224.3575325012207,0.5751588344573975
rgin,0.9860788863109049,0.9861210551523479,0.9860788863109049,0.9860787364281132,0.9860895779500432,0.0861063090146556,128,5,0.001,8,fold_2,False,-1,-1,394.70896220207214,0.5963847637176514
rgin,0.9907192575406032,0.9907613300798569,0.9907192575406032,0.9907189577621096,0.9907084409991387,0.04480341920011143,128,5,0.001,8,fold_3,False,-1,-1,394.19967436790466,0.5772109031677246
rgin,0.9860788863109049,0.9861204591762955,0.9860788863109049,0.9860784366431643,0.9860680447889749,0.11461482725155879,128,6,0.001,64,fold_0,False,-1,-1,492.1141574382782,0.6330022811889648
rgin,0.962877030162413,0.9632337740775889,0.962877030162413,0.9628686345566729,0.9628445305770887,0.14136588283849064,128,6,0.001,64,fold_1,False,-1,-1,656.4145605564117,0.741509199142456
rgin,0.9837587006960556,0.9838529891539791,0.9837587006960556,0.9837581760978127,0.9837747631352283,0.12335555690174313,128,6,0.001,64,fold_2,False,-1,-1,706.9342048168182,0.7279441356658936
rgin,0.9907192575406032,0.99076172616054,0.9907192575406032,0.9907191576187422,0.9907299741602067,0.04571515574982161,128,6,0.001,64,fold_3,False,-1,-1,945.0226702690125,0.729069709777832
rgin,0.9791183294663574,0.9793752946475752,0.9791183294663574,0.979114956468021,0.9790913006029285,0.1169482330875925,128,6,0.001,32,fold_0,False,-1,-1,334.39416432380676,0.6154506206512451
rgin,0.9721577726218097,0.9721577726218097,0.9721577726218097,0.9721577726218097,0.9721576227390181,0.16458158526491815,128,6,0.001,32,fold_1,False,-1,-1,294.8486919403076,0.7491052150726318
