model,acc,prec,rec,f1,bal_acc,loss,hidden,layers,lr,batch_size,fold,flag,step_size,m,train_time,test_time
rgin,0.8588328075709779,0.8617622470176131,0.8588328075709779,0.8508050068801388,0.8590967573240975,0.3562301546805289,128,4,0.001,64,fold_0,False,-1,-1,291.18743896484375,0.5751793384552002
rgin,0.8470031545741324,0.8473097485545782,0.8470031545741324,0.8385060500749315,0.8475586476341191,0.3242520364677116,128,4,0.001,64,fold_1,False,-1,-1,228.30262851715088,0.5701131820678711
rgin,0.8422712933753943,0.8442223565089476,0.8422712933753943,0.8327496813342948,0.8432401991974513,0.37213939898397647,128,4,0.001,64,fold_2,False,-1,-1,218.84853982925415,0.580571174621582
rgin,0.861198738170347,0.8645570734057202,0.861198738170347,0.8519351271922475,0.8617562908643598,0.3064507167046002,128,4,0.001,64,fold_3,False,-1,-1,242.30021929740906,0.5710976123809814
rgin,0.8572555205047319,0.867386604749933,0.8572555205047319,0.8461654384672836,0.8568152449604342,0.3535542467415145,128,4,0.001,32,fold_0,False,-1,-1,350.62419176101685,0.5649805068969727
rgin,0.8462145110410094,0.8468720830649031,0.8462145110410094,0.8368320698152365,0.8466920981489348,0.31717348860265326,128,4,0.001,32,fold_1,False,-1,-1,303.3214476108551,0.5643022060394287
rgin,0.8422712933753943,0.8443201908221148,0.8422712933753943,0.8341315457883186,0.842589035626461,0.3695474404265828,128,4,0.001,32,fold_2,False,-1,-1,324.59847021102905,0.5939867496490479
rgin,0.86198738170347,0.8657492633751059,0.86198738170347,0.8519975369865515,0.8630778295640134,0.300006470281619,128,4,0.001,32,fold_3,False,-1,-1,358.09247946739197,0.5902447700500488
rgin,0.8580441640378549,0.8606348123100726,0.8580441640378549,0.8495860362431967,0.8582514487864812,0.35983100110424054,128,4,0.001,16,fold_0,False,-1,-1,510.57106351852417,0.5703325271606445
rgin,0.8477917981072555,0.8493406151290908,0.8477917981072555,0.8393247001714264,0.8484883787913693,0.3206539454896367,128,4,0.001,16,fold_1,False,-1,-1,560.0812911987305,0.5626873970031738
