model,acc,prec,rec,f1,bal_acc,loss,hidden,layers,lr,batch_size,fold,flag,step_size,m,train_time,test_time
rgin,0.9646464646464646,0.9671620046620046,0.9646464646464646,0.9638731060606062,0.8797949735449736,0.195114336983122,128,4,0.0001,8,fold_2,False,-1,-1,347.91833448410034,0.11567068099975586
rgin,0.9444444444444444,0.9008300523006405,0.9444444444444444,0.9208712821435467,0.8214285714285715,0.5680604763705321,128,4,0.0001,8,fold_3,False,-1,-1,161.1331079006195,0.12560343742370605
rgin,0.9393939393939394,0.9378665128254732,0.9393939393939394,0.926600817865443,0.7961309523809524,0.5835945904254913,128,4,0.0001,4,fold_0,False,-1,-1,301.0807831287384,0.11716532707214355
rgin,0.9393939393939394,0.9561780596664318,0.9393939393939394,0.9372448724911661,0.8713624338624338,0.3428556196617358,128,4,0.0001,4,fold_1,False,-1,-1,323.6930253505707,0.14371418952941895
rgin,0.9646464646464646,0.9671620046620046,0.9646464646464646,0.9638731060606062,0.8797949735449736,0.17930871052573424,128,4,0.0001,4,fold_2,False,-1,-1,594.7202212810516,0.12823104858398438
rgin,0.9696969696969697,0.9662734308256695,0.9696969696969697,0.9656498091280701,0.8735119047619048,0.43626082154235457,128,4,0.0001,4,fold_3,False,-1,-1,317.279846906662,0.12430810928344727
rgin,0.9343434343434344,0.9205976175642504,0.9343434343434344,0.9194436282671575,0.7247023809523809,0.41018338546608435,128,5,0.001,64,fold_0,False,-1,-1,99.29047322273254,0.14177346229553223
rgin,0.9494949494949495,0.9448847448847449,0.9494949494949495,0.9446392342225676,0.8487103174603176,0.24707169906057494,128,5,0.001,64,fold_1,False,-1,-1,131.62577843666077,0.15050435066223145
rgin,0.9141414141414141,0.9232954545454546,0.9141414141414141,0.9033653443360267,0.810515873015873,0.3335405190785726,128,5,0.001,64,fold_2,False,-1,-1,75.0258858203888,0.14310932159423828
rgin,0.9595959595959596,0.9518406677497587,0.9595959595959596,0.9533258540134173,0.8708664021164022,0.46296350168760375,128,5,0.001,64,fold_3,False,-1,-1,109.21313071250916,0.14395880699157715
rgin,0.9393939393939394,0.9264898734565065,0.9393939393939394,0.9248826337061631,0.7366071428571429,0.6120937722499924,128,5,0.001,32,fold_0,False,-1,-1,64.92463064193726,0.13533234596252441
rgin,0.9595959595959596,0.9677997409602443,0.9595959595959596,0.9623098421011134,0.908399470899471,0.28942268304150515,128,5,0.001,32,fold_1,False,-1,-1,118.6217429637909,0.14791131019592285
rgin,0.9545454545454546,0.972898629148629,0.9545454545454546,0.9566487269899343,0.8963293650793651,0.23090825719062727,128,5,0.001,32,fold_2,False,-1,-1,97.55770659446716,0.14581704139709473
