filename,time,date,Syscall found,Address found,Libraries,OS,CPU architecture,Entry point,Min/Max addresses,Stack executable,Binary position-independent,Number Address found,Number Syscall found,Binary position-independent:
00c635478393aafb5c2d97b4a00c6930,100.97033667564392,2023-01-03 12:08:52,"{'GetStartupInfoW': 2, 'GetProcessHeap': 1, 'GetModuleHandleW': 1, 'GetProcAddress': 29, 'InitializeCriticalSectionAndSpinCount': 26, 'FlsAlloc': 1, 'HeapAlloc': 17, 'FlsSetValue': 1, 'EnterCriticalSection': 4, 'InterlockedIncrement': 3, 'LeaveCriticalSection': 8, 'GetCurrentThreadId': 1, 'GetStdHandle': 10, 'GetFileType': 7, 'GetCommandLineW': 5, 'GetEnvironmentStringsW': 5, 'FreeEnvironmentStringsW': 3, 'GetModuleFileNameW': 3}",,"{'wsock32.dll', 'ole32.dll', 'user32.dll', 'userenv.dll', 'mpr.dll', 'winmm.dll', 'gdi32.dll', 'kernel32.dll', 'wininet.dll', 'shell32.dll', 'comctl32.dll', 'oleaut32.dll', 'uxtheme.dll', 'comdlg32.dll', 'version.dll', 'iphlpapi.dll', 'advapi32.dll', 'psapi.dll'}",windows,X86,4349812,4194304/5383283,False,,0.0,18.0,True
00b555420ea9cbe6aec65e02f23d5316,205.40190982818604,2023-01-03 12:10:36,"{'GetStartupInfoW': 2, 'GetProcessHeap': 1, 'EncodePointer': 2, 'GetModuleHandleW': 1, 'GetProcAddress': 33, 'InitializeCriticalSectionEx': 25, 'FlsAlloc': 1, 'HeapAlloc': 17, 'FlsSetValue': 1, 'EnterCriticalSection': 4, 'LeaveCriticalSection': 8, 'GetCurrentThreadId': 1, 'GetStdHandle': 10, 'GetFileType': 8, 'GetCommandLineW': 5, 'GetEnvironmentStringsW': 5, 'FreeEnvironmentStringsW': 3, 'GetModuleFileNameW': 3}",,"{'wsock32.dll', 'ole32.dll', 'user32.dll', 'userenv.dll', 'mpr.dll', 'winmm.dll', 'gdi32.dll', 'kernel32.dll', 'wininet.dll', 'shell32.dll', 'comctl32.dll', 'oleaut32.dll', 'uxtheme.dll', 'comdlg32.dll', 'version.dll', 'iphlpapi.dll', 'advapi32.dll', 'psapi.dll'}",windows,X86,4358154,4194304/7250227,False,,0.0,18.0,True
